SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_21,b,Left,2.52153948120502,83,-60,-37,r,0
AFCdata_21,b,Left,2.52153948120502,84,-53,43,l,1
AFCdata_21,b,Left,2.52153948120502,85,36,13,l,1
AFCdata_21,b,Left,2.52153948120502,86,41,33,l,1
AFCdata_21,b,Left,2.52153948120502,87,23,-27,r,0
AFCdata_21,b,Left,2.52153948120502,88,-26,3,l,1
AFCdata_21,b,Left,2.52153948120502,89,32,23,l,1
AFCdata_21,b,Left,2.52153948120502,90,13,-7,l,1
AFCdata_21,b,Left,2.52153948120502,91,72,43,l,1
AFCdata_21,b,Left,2.52153948120502,92,19,13,l,1
AFCdata_21,b,Left,2.52153948120502,93,19,-37,r,0
AFCdata_21,b,Left,2.52153948120502,94,9,-27,r,0
AFCdata_21,b,Left,2.52153948120502,95,-53,23,l,1
AFCdata_21,b,Left,2.52153948120502,96,-30,33,l,1
AFCdata_21,b,Left,2.52153948120502,97,45,-7,l,1
AFCdata_21,b,Left,2.52153948120502,98,34,3,l,1
AFCdata_21,b,Left,2.52153948120502,99,-26,-17,l,1
AFCdata_21,b,Left,2.52153948120502,100,23,13,l,1
AFCdata_21,b,Left,2.52153948120502,101,51,23,l,1
AFCdata_21,b,Left,2.52153948120502,102,-109,-17,r,0
AFCdata_21,b,Left,2.52153948120502,103,-70,-7,l,1
AFCdata_21,b,Left,2.52153948120502,104,45,3,l,1
AFCdata_21,b,Left,2.52153948120502,105,42,33,l,1
AFCdata_21,b,Left,2.52153948120502,106,-45,-37,r,0
AFCdata_21,b,Left,2.52153948120502,107,51,43,l,1
AFCdata_21,b,Left,2.52153948120502,108,-33,-27,r,0
AFCdata_21,b,Left,2.52153948120502,109,17,23,l,1
AFCdata_21,b,Left,2.52153948120502,110,2,-37,r,0
AFCdata_21,b,Left,2.52153948120502,111,18,33,l,1
AFCdata_21,b,Left,2.52153948120502,112,-74,43,l,1
AFCdata_21,b,Left,2.52153948120502,113,-31,-17,r,0
AFCdata_21,b,Left,2.52153948120502,114,-33,3,l,1
AFCdata_21,b,Left,2.52153948120502,115,-40,13,l,1
AFCdata_21,b,Left,2.52153948120502,116,-30,-7,l,1
AFCdata_21,b,Left,2.52153948120502,117,5,-27,r,0
AFCdata_21,b,Left,2.52153948120502,118,32,13,l,1
AFCdata_21,b,Left,2.52153948120502,119,31,23,l,1
AFCdata_21,b,Left,2.52153948120502,120,50,-37,r,0
AFCdata_21,b,Left,2.52153948120502,121,27,43,l,1
AFCdata_21,b,Left,2.52153948120502,122,-61,33,l,1
AFCdata_21,b,Left,2.52153948120502,123,-62,3,l,1
AFCdata_21,b,Left,2.52153948120502,124,-40,-27,l,1
AFCdata_21,b,Left,2.52153948120502,125,58,-17,l,1
AFCdata_21,b,Left,2.52153948120502,126,-22,-7,l,1
