SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_14,b,Right,-0.436604839994402,29,99,40,r,1
AFCdata_14,b,Right,-0.436604839994402,30,32,10,l,0
AFCdata_14,b,Right,-0.436604839994402,31,-45,30,r,1
AFCdata_14,b,Right,-0.436604839994402,32,35,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,33,-61,-10,l,0
AFCdata_14,b,Right,-0.436604839994402,34,19,-0,l,0
AFCdata_14,b,Right,-0.436604839994402,35,20,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,36,25,20,r,1
AFCdata_14,b,Right,-0.436604839994402,37,-13,-0,r,1
AFCdata_14,b,Right,-0.436604839994402,38,-72,-30,l,0
AFCdata_14,b,Right,-0.436604839994402,39,-2,10,l,0
AFCdata_14,b,Right,-0.436604839994402,40,3,-10,l,0
AFCdata_14,b,Right,-0.436604839994402,41,-52,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,42,-27,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,43,82,40,r,1
AFCdata_14,b,Right,-0.436604839994402,44,-48,30,r,1
AFCdata_14,b,Right,-0.436604839994402,45,-29,20,r,1
AFCdata_14,b,Right,-0.436604839994402,46,-53,-30,l,0
AFCdata_14,b,Right,-0.436604839994402,47,-33,10,l,0
AFCdata_14,b,Right,-0.436604839994402,48,-8,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,49,-48,20,r,1
AFCdata_14,b,Right,-0.436604839994402,50,4,-10,l,0
AFCdata_14,b,Right,-0.436604839994402,51,29,-0,l,0
AFCdata_14,b,Right,-0.436604839994402,52,35,40,r,1
AFCdata_14,b,Right,-0.436604839994402,53,42,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,54,60,30,r,1
AFCdata_14,b,Right,-0.436604839994402,55,-8,40,r,1
AFCdata_14,b,Right,-0.436604839994402,56,16,-30,l,0
AFCdata_14,b,Right,-0.436604839994402,57,-56,-0,l,0
AFCdata_14,b,Right,-0.436604839994402,58,-62,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,59,38,10,r,1
AFCdata_14,b,Right,-0.436604839994402,60,37,20,r,1
AFCdata_14,b,Right,-0.436604839994402,61,41,-10,l,0
AFCdata_14,b,Right,-0.436604839994402,62,-45,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,63,37,30,r,1
AFCdata_14,b,Right,-0.436604839994402,64,-47,-10,r,1
AFCdata_14,b,Right,-0.436604839994402,65,85,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,66,-31,20,l,0
AFCdata_14,b,Right,-0.436604839994402,67,29,10,r,1
AFCdata_14,b,Right,-0.436604839994402,68,5,-0,l,0
AFCdata_14,b,Right,-0.436604839994402,69,-52,-30,l,0
AFCdata_14,b,Right,-0.436604839994402,70,-13,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,71,42,30,r,1
AFCdata_14,b,Right,-0.436604839994402,72,70,40,r,1
AFCdata_14,b,Right,-0.436604839994402,73,136,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,74,46,20,l,0
AFCdata_14,b,Right,-0.436604839994402,75,80,40,r,1
AFCdata_14,b,Right,-0.436604839994402,76,-32,-30,l,0
AFCdata_14,b,Right,-0.436604839994402,77,37,30,r,1
AFCdata_14,b,Right,-0.436604839994402,78,-23,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,79,-47,-10,l,0
AFCdata_14,b,Right,-0.436604839994402,80,59,-0,l,0
AFCdata_14,b,Right,-0.436604839994402,81,14,10,l,0
AFCdata_14,b,Right,-0.436604839994402,82,-99,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,83,-41,40,r,1
AFCdata_14,b,Right,-0.436604839994402,84,-48,-0,l,0
AFCdata_14,b,Right,-0.436604839994402,85,67,-30,l,0
AFCdata_14,b,Right,-0.436604839994402,86,30,10,r,1
AFCdata_14,b,Right,-0.436604839994402,87,43,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,88,55,30,r,1
AFCdata_14,b,Right,-0.436604839994402,89,20,-10,l,0
AFCdata_14,b,Right,-0.436604839994402,90,-25,20,l,0
AFCdata_14,b,Right,-0.436604839994402,91,-54,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,92,-59,10,r,1
AFCdata_14,b,Right,-0.436604839994402,93,22,30,r,1
AFCdata_14,b,Right,-0.436604839994402,94,-54,-30,l,0
AFCdata_14,b,Right,-0.436604839994402,95,-26,40,r,1
AFCdata_14,b,Right,-0.436604839994402,96,-26,20,r,1
AFCdata_14,b,Right,-0.436604839994402,97,12,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,98,-66,-10,l,0
AFCdata_14,b,Right,-0.436604839994402,99,24,-0,r,1
AFCdata_14,b,Right,-0.436604839994402,100,69,40,r,1
AFCdata_14,b,Right,-0.436604839994402,101,23,-0,l,0
AFCdata_14,b,Right,-0.436604839994402,102,30,-30,l,0
AFCdata_14,b,Right,-0.436604839994402,103,-55,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,104,-3,20,r,1
AFCdata_14,b,Right,-0.436604839994402,105,-33,-10,l,0
AFCdata_14,b,Right,-0.436604839994402,106,52,30,r,1
AFCdata_14,b,Right,-0.436604839994402,107,49,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,108,26,10,l,0
AFCdata_14,b,Right,-0.436604839994402,109,-1,-30,l,0
AFCdata_14,b,Right,-0.436604839994402,110,-88,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,111,-45,10,r,1
AFCdata_14,b,Right,-0.436604839994402,112,6,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,113,40,20,l,0
AFCdata_14,b,Right,-0.436604839994402,114,-29,30,r,1
AFCdata_14,b,Right,-0.436604839994402,115,-26,-10,l,0
AFCdata_14,b,Right,-0.436604839994402,116,5,-0,r,1
AFCdata_14,b,Right,-0.436604839994402,117,-27,40,r,1
AFCdata_14,b,Right,-0.436604839994402,118,-57,-40,l,0
AFCdata_14,b,Right,-0.436604839994402,119,-4,-0,l,0
AFCdata_14,b,Right,-0.436604839994402,120,25,20,r,1
AFCdata_14,b,Right,-0.436604839994402,121,-62,-30,l,0
AFCdata_14,b,Right,-0.436604839994402,122,-45,-20,l,0
AFCdata_14,b,Right,-0.436604839994402,123,56,10,r,1
AFCdata_14,b,Right,-0.436604839994402,124,23,30,r,1
AFCdata_14,b,Right,-0.436604839994402,125,14,-10,l,0
AFCdata_14,b,Right,-0.436604839994402,126,-42,40,r,1
