SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_22,a,Left,1.9020056782,54,-12,42,l,1
AFCdata_22,a,Left,1.9020056782,55,22,12,l,1
AFCdata_22,a,Left,1.9020056782,56,54,-18,r,0
AFCdata_22,a,Left,1.9020056782,57,61,2,r,0
AFCdata_22,a,Left,1.9020056782,58,25,22,r,0
AFCdata_22,a,Left,1.9020056782,59,62,42,l,1
AFCdata_22,a,Left,1.9020056782,60,29,-28,r,0
AFCdata_22,a,Left,1.9020056782,61,-52,-8,r,0
AFCdata_22,a,Left,1.9020056782,62,35,32,l,1
AFCdata_22,a,Left,1.9020056782,63,57,-38,r,0
AFCdata_22,a,Left,1.9020056782,64,21,-18,r,0
AFCdata_22,a,Left,1.9020056782,65,5,42,l,1
AFCdata_22,a,Left,1.9020056782,66,-45,22,l,1
AFCdata_22,a,Left,1.9020056782,67,-50,-38,r,0
AFCdata_22,a,Left,1.9020056782,68,-35,-8,r,0
AFCdata_22,a,Left,1.9020056782,69,11,12,r,0
AFCdata_22,a,Left,1.9020056782,70,14,32,l,1
AFCdata_22,a,Left,1.9020056782,71,-96,-28,r,0
AFCdata_22,a,Left,1.9020056782,72,45,2,l,1
AFCdata_22,a,Left,1.9020056782,73,-31,-8,r,0
AFCdata_22,a,Left,1.9020056782,74,29,42,l,1
AFCdata_22,a,Left,1.9020056782,75,-56,-38,r,0
AFCdata_22,a,Left,1.9020056782,76,28,22,l,1
AFCdata_22,a,Left,1.9020056782,77,-27,-18,r,0
AFCdata_22,a,Left,1.9020056782,78,25,2,l,1
AFCdata_22,a,Left,1.9020056782,79,-41,-28,r,0
AFCdata_22,a,Left,1.9020056782,80,51,32,l,1
AFCdata_22,a,Left,1.9020056782,81,37,12,l,1
AFCdata_22,a,Left,1.9020056782,82,45,42,l,1
AFCdata_22,a,Left,1.9020056782,83,-39,-38,r,0
AFCdata_22,a,Left,1.9020056782,84,23,22,l,1
AFCdata_22,a,Left,1.9020056782,85,-40,2,r,0
AFCdata_22,a,Left,1.9020056782,86,15,32,l,1
AFCdata_22,a,Left,1.9020056782,87,-24,-18,r,0
AFCdata_22,a,Left,1.9020056782,88,8,-8,r,0
AFCdata_22,a,Left,1.9020056782,89,56,12,l,1
AFCdata_22,a,Left,1.9020056782,90,-45,-28,r,0
AFCdata_22,a,Left,1.9020056782,91,22,-8,r,0
AFCdata_22,a,Left,1.9020056782,92,-55,-38,r,0
AFCdata_22,a,Left,1.9020056782,93,-24,2,r,0
AFCdata_22,a,Left,1.9020056782,94,35,32,l,1
AFCdata_22,a,Left,1.9020056782,95,8,-28,r,0
AFCdata_22,a,Left,1.9020056782,96,31,12,l,1
AFCdata_22,a,Left,1.9020056782,97,37,42,l,1
AFCdata_22,a,Left,1.9020056782,98,1,-18,r,0
AFCdata_22,a,Left,1.9020056782,99,-53,22,l,1
AFCdata_22,a,Left,1.9020056782,100,-15,32,l,1
AFCdata_22,a,Left,1.9020056782,101,-39,-28,r,0
AFCdata_22,a,Left,1.9020056782,102,75,42,l,1
AFCdata_22,a,Left,1.9020056782,103,-33,-8,r,0
AFCdata_22,a,Left,1.9020056782,104,-10,12,l,1
AFCdata_22,a,Left,1.9020056782,105,-50,2,r,0
AFCdata_22,a,Left,1.9020056782,106,-29,-18,r,0
AFCdata_22,a,Left,1.9020056782,107,-21,-38,r,0
AFCdata_22,a,Left,1.9020056782,108,-31,22,l,1
AFCdata_22,a,Left,1.9020056782,109,-44,-28,r,0
AFCdata_22,a,Left,1.9020056782,110,2,-18,r,0
AFCdata_22,a,Left,1.9020056782,111,-37,32,l,1
AFCdata_22,a,Left,1.9020056782,112,44,42,l,1
AFCdata_22,a,Left,1.9020056782,113,79,22,l,1
AFCdata_22,a,Left,1.9020056782,114,-106,12,l,1
AFCdata_22,a,Left,1.9020056782,115,11,2,l,1
AFCdata_22,a,Left,1.9020056782,116,16,-8,l,1
AFCdata_22,a,Left,1.9020056782,117,-46,-38,r,0
AFCdata_22,a,Left,1.9020056782,118,-32,12,l,1
AFCdata_22,a,Left,1.9020056782,119,79,32,l,1
AFCdata_22,a,Left,1.9020056782,120,24,-18,r,0
AFCdata_22,a,Left,1.9020056782,121,-47,22,l,1
AFCdata_22,a,Left,1.9020056782,122,-4,-28,r,0
AFCdata_22,a,Left,1.9020056782,123,-22,-8,r,0
AFCdata_22,a,Left,1.9020056782,124,34,42,l,1
AFCdata_22,a,Left,1.9020056782,125,8,2,l,1
AFCdata_22,a,Left,1.9020056782,126,51,-38,r,0
