SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_13,a,Left,-3.06246619412474,78,8,17,l,1
AFCdata_13,a,Left,-3.06246619412474,79,-80,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,80,-43,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,81,19,7,l,1
AFCdata_13,a,Left,-3.06246619412474,82,-89,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,83,-5,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,84,-35,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,85,4,7,l,1
AFCdata_13,a,Left,-3.06246619412474,86,33,-23,l,1
AFCdata_13,a,Left,-3.06246619412474,87,46,17,l,1
AFCdata_13,a,Left,-3.06246619412474,88,51,27,l,1
AFCdata_13,a,Left,-3.06246619412474,89,-49,-3,r,0
AFCdata_13,a,Left,-3.06246619412474,90,46,37,l,1
AFCdata_13,a,Left,-3.06246619412474,91,43,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,92,45,37,l,1
AFCdata_13,a,Left,-3.06246619412474,93,-38,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,94,-70,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,95,-23,-3,r,0
AFCdata_13,a,Left,-3.06246619412474,96,-16,7,l,1
AFCdata_13,a,Left,-3.06246619412474,97,23,17,l,1
AFCdata_13,a,Left,-3.06246619412474,98,-25,27,l,1
AFCdata_13,a,Left,-3.06246619412474,99,-36,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,100,45,7,l,1
AFCdata_13,a,Left,-3.06246619412474,101,11,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,102,-34,27,l,1
AFCdata_13,a,Left,-3.06246619412474,103,17,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,104,70,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,105,-56,17,l,1
AFCdata_13,a,Left,-3.06246619412474,106,-102,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,107,8,37,l,1
AFCdata_13,a,Left,-3.06246619412474,108,15,-3,l,1
AFCdata_13,a,Left,-3.06246619412474,109,16,37,l,1
AFCdata_13,a,Left,-3.06246619412474,110,-36,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,111,19,17,l,1
AFCdata_13,a,Left,-3.06246619412474,112,-8,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,113,1,7,l,1
AFCdata_13,a,Left,-3.06246619412474,114,-58,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,115,8,-3,l,1
AFCdata_13,a,Left,-3.06246619412474,116,-54,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,117,34,27,l,1
AFCdata_13,a,Left,-3.06246619412474,118,-24,-3,l,1
AFCdata_13,a,Left,-3.06246619412474,119,9,27,l,1
AFCdata_13,a,Left,-3.06246619412474,120,59,7,l,1
AFCdata_13,a,Left,-3.06246619412474,121,94,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,122,65,37,l,1
AFCdata_13,a,Left,-3.06246619412474,123,-24,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,124,2,17,l,1
AFCdata_13,a,Left,-3.06246619412474,125,65,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,126,-20,-33,r,0
