SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_11,b,Right,0.206609884464797,64,55,-30,l,0
AFCdata_11,b,Right,0.206609884464797,65,42,30,r,1
AFCdata_11,b,Right,0.206609884464797,66,-40,-10,l,0
AFCdata_11,b,Right,0.206609884464797,67,-86,-20,l,0
AFCdata_11,b,Right,0.206609884464797,68,-47,-40,l,0
AFCdata_11,b,Right,0.206609884464797,69,5,20,r,1
AFCdata_11,b,Right,0.206609884464797,70,55,40,r,1
AFCdata_11,b,Right,0.206609884464797,71,-52,0,l,0
AFCdata_11,b,Right,0.206609884464797,72,22,10,r,1
AFCdata_11,b,Right,0.206609884464797,73,5,-20,l,0
AFCdata_11,b,Right,0.206609884464797,74,-42,0,r,1
AFCdata_11,b,Right,0.206609884464797,75,7,-40,l,0
AFCdata_11,b,Right,0.206609884464797,76,21,10,r,1
AFCdata_11,b,Right,0.206609884464797,77,56,40,r,1
AFCdata_11,b,Right,0.206609884464797,78,-55,-30,l,0
AFCdata_11,b,Right,0.206609884464797,79,11,30,r,1
AFCdata_11,b,Right,0.206609884464797,80,26,20,r,1
AFCdata_11,b,Right,0.206609884464797,81,36,-10,l,0
AFCdata_11,b,Right,0.206609884464797,82,43,0,l,0
AFCdata_11,b,Right,0.206609884464797,83,44,40,r,1
AFCdata_11,b,Right,0.206609884464797,84,2,30,r,1
AFCdata_11,b,Right,0.206609884464797,85,4,20,l,0
AFCdata_11,b,Right,0.206609884464797,86,-46,10,r,1
AFCdata_11,b,Right,0.206609884464797,87,13,-20,l,0
AFCdata_11,b,Right,0.206609884464797,88,31,-10,l,0
AFCdata_11,b,Right,0.206609884464797,89,-46,-30,l,0
AFCdata_11,b,Right,0.206609884464797,90,56,-40,l,0
AFCdata_11,b,Right,0.206609884464797,91,26,20,r,1
AFCdata_11,b,Right,0.206609884464797,92,-11,0,l,0
AFCdata_11,b,Right,0.206609884464797,93,-76,-40,l,0
AFCdata_11,b,Right,0.206609884464797,94,-52,-30,l,0
AFCdata_11,b,Right,0.206609884464797,95,5,-20,l,0
AFCdata_11,b,Right,0.206609884464797,96,-39,10,r,1
AFCdata_11,b,Right,0.206609884464797,97,-8,40,r,1
AFCdata_11,b,Right,0.206609884464797,98,-18,-10,l,0
AFCdata_11,b,Right,0.206609884464797,99,39,30,r,1
AFCdata_11,b,Right,0.206609884464797,100,-38,20,r,1
AFCdata_11,b,Right,0.206609884464797,101,-65,-30,l,0
AFCdata_11,b,Right,0.206609884464797,102,28,0,l,0
AFCdata_11,b,Right,0.206609884464797,103,90,10,l,0
AFCdata_11,b,Right,0.206609884464797,104,31,40,r,1
AFCdata_11,b,Right,0.206609884464797,105,7,-40,l,0
AFCdata_11,b,Right,0.206609884464797,106,26,-10,l,0
AFCdata_11,b,Right,0.206609884464797,107,6,-20,l,0
AFCdata_11,b,Right,0.206609884464797,108,1,30,r,1
AFCdata_11,b,Right,0.206609884464797,109,34,40,r,1
AFCdata_11,b,Right,0.206609884464797,110,22,20,r,1
AFCdata_11,b,Right,0.206609884464797,111,94,-30,l,0
AFCdata_11,b,Right,0.206609884464797,112,-20,10,l,0
AFCdata_11,b,Right,0.206609884464797,113,-42,30,r,1
AFCdata_11,b,Right,0.206609884464797,114,12,-20,l,0
AFCdata_11,b,Right,0.206609884464797,115,45,-40,l,0
AFCdata_11,b,Right,0.206609884464797,116,44,-10,l,0
AFCdata_11,b,Right,0.206609884464797,117,9,0,l,0
AFCdata_11,b,Right,0.206609884464797,118,-32,-30,l,0
AFCdata_11,b,Right,0.206609884464797,119,77,40,r,1
AFCdata_11,b,Right,0.206609884464797,120,-21,0,l,0
AFCdata_11,b,Right,0.206609884464797,121,-15,-10,l,0
AFCdata_11,b,Right,0.206609884464797,122,23,20,l,0
AFCdata_11,b,Right,0.206609884464797,123,32,30,r,1
AFCdata_11,b,Right,0.206609884464797,124,-0,10,l,0
AFCdata_11,b,Right,0.206609884464797,125,-72,-40,l,0
AFCdata_11,b,Right,0.206609884464797,126,-32,-20,l,0
