SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_12,b,Right,-2.3725507243696,54,-49,-42,l,0
AFCdata_12,b,Right,-2.3725507243696,55,71,8,l,0
AFCdata_12,b,Right,-2.3725507243696,56,97,38,l,0
AFCdata_12,b,Right,-2.3725507243696,57,-44,-42,l,0
AFCdata_12,b,Right,-2.3725507243696,58,-44,-22,l,0
AFCdata_12,b,Right,-2.3725507243696,59,26,-32,l,0
AFCdata_12,b,Right,-2.3725507243696,60,58,-2,l,0
AFCdata_12,b,Right,-2.3725507243696,61,-17,28,r,1
AFCdata_12,b,Right,-2.3725507243696,62,-17,-12,l,0
AFCdata_12,b,Right,-2.3725507243696,63,-34,18,r,1
AFCdata_12,b,Right,-2.3725507243696,64,54,28,r,1
AFCdata_12,b,Right,-2.3725507243696,65,-68,-12,l,0
AFCdata_12,b,Right,-2.3725507243696,66,-35,-2,r,1
AFCdata_12,b,Right,-2.3725507243696,67,27,18,r,1
AFCdata_12,b,Right,-2.3725507243696,68,9,8,r,1
AFCdata_12,b,Right,-2.3725507243696,69,16,-22,l,0
AFCdata_12,b,Right,-2.3725507243696,70,39,-32,l,0
AFCdata_12,b,Right,-2.3725507243696,71,-27,-42,l,0
AFCdata_12,b,Right,-2.3725507243696,72,41,38,r,1
AFCdata_12,b,Right,-2.3725507243696,73,64,-12,l,0
AFCdata_12,b,Right,-2.3725507243696,74,60,-2,l,0
AFCdata_12,b,Right,-2.3725507243696,75,-5,-32,l,0
AFCdata_12,b,Right,-2.3725507243696,76,-52,-42,l,0
AFCdata_12,b,Right,-2.3725507243696,77,-59,8,l,0
AFCdata_12,b,Right,-2.3725507243696,78,29,28,r,1
AFCdata_12,b,Right,-2.3725507243696,79,-53,38,r,1
AFCdata_12,b,Right,-2.3725507243696,80,-31,-22,l,0
AFCdata_12,b,Right,-2.3725507243696,81,25,18,r,1
AFCdata_12,b,Right,-2.3725507243696,82,6,8,l,0
AFCdata_12,b,Right,-2.3725507243696,83,35,18,r,1
AFCdata_12,b,Right,-2.3725507243696,84,20,-2,l,0
AFCdata_12,b,Right,-2.3725507243696,85,49,-12,l,0
AFCdata_12,b,Right,-2.3725507243696,86,56,38,r,1
AFCdata_12,b,Right,-2.3725507243696,87,-86,-42,l,0
AFCdata_12,b,Right,-2.3725507243696,88,-52,-22,l,0
AFCdata_12,b,Right,-2.3725507243696,89,-52,-32,l,0
AFCdata_12,b,Right,-2.3725507243696,90,-15,28,r,1
AFCdata_12,b,Right,-2.3725507243696,91,75,18,l,0
AFCdata_12,b,Right,-2.3725507243696,92,-48,-32,l,0
AFCdata_12,b,Right,-2.3725507243696,93,67,-12,l,0
AFCdata_12,b,Right,-2.3725507243696,94,-3,8,l,0
AFCdata_12,b,Right,-2.3725507243696,95,-27,-22,r,1
AFCdata_12,b,Right,-2.3725507243696,96,-73,-42,l,0
AFCdata_12,b,Right,-2.3725507243696,97,-8,28,r,1
AFCdata_12,b,Right,-2.3725507243696,98,58,38,r,1
AFCdata_12,b,Right,-2.3725507243696,99,-24,-2,l,0
AFCdata_12,b,Right,-2.3725507243696,100,4,8,r,1
AFCdata_12,b,Right,-2.3725507243696,101,32,28,r,1
AFCdata_12,b,Right,-2.3725507243696,102,-56,-22,l,0
AFCdata_12,b,Right,-2.3725507243696,103,-26,-32,l,0
AFCdata_12,b,Right,-2.3725507243696,104,46,38,r,1
AFCdata_12,b,Right,-2.3725507243696,105,7,-2,r,1
AFCdata_12,b,Right,-2.3725507243696,106,-17,-12,l,0
AFCdata_12,b,Right,-2.3725507243696,107,-104,-42,l,0
AFCdata_12,b,Right,-2.3725507243696,108,17,18,r,1
AFCdata_12,b,Right,-2.3725507243696,109,-86,-12,r,1
AFCdata_12,b,Right,-2.3725507243696,110,-6,-32,l,0
AFCdata_12,b,Right,-2.3725507243696,111,42,38,r,1
AFCdata_12,b,Right,-2.3725507243696,112,55,28,r,1
AFCdata_12,b,Right,-2.3725507243696,113,5,18,l,0
AFCdata_12,b,Right,-2.3725507243696,114,46,-22,l,0
AFCdata_12,b,Right,-2.3725507243696,115,43,-2,l,0
AFCdata_12,b,Right,-2.3725507243696,116,11,-42,l,0
AFCdata_12,b,Right,-2.3725507243696,117,-14,8,r,1
AFCdata_12,b,Right,-2.3725507243696,118,34,-2,l,0
AFCdata_12,b,Right,-2.3725507243696,119,23,-22,l,0
AFCdata_12,b,Right,-2.3725507243696,120,43,18,r,1
AFCdata_12,b,Right,-2.3725507243696,121,68,8,l,0
AFCdata_12,b,Right,-2.3725507243696,122,-64,-32,l,0
AFCdata_12,b,Right,-2.3725507243696,123,17,-42,l,0
AFCdata_12,b,Right,-2.3725507243696,124,60,38,r,1
AFCdata_12,b,Right,-2.3725507243696,125,34,28,r,1
AFCdata_12,b,Right,-2.3725507243696,126,-20,-12,l,0
